category,risk,record,tweakdb_id,entity_template,default_appearance,crowd_appearances,all_appearances,multiplayer_templates,character_type,affiliation,reaction_preset,archetype_data,archetype_name,genders,tags,visual_tags,is_crowd,is_light_crowd,is_child,is_bumpable,can_have_generic_talk,force_generic_talk,default_equipment,primary_equipment,secondary_equipment,quest,vendor,driving,state_machine,voice_tag,source
"other_human_or_special","candidate","Character.rosalind_myers","0x00000018C8FC412C","base\media\characters\rosalind_myers.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.q303_paradise_ruth","0x0000001C706435F6","base\media\characters\ruth_dzeng.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.ruth_dzeng","0x000000145CC1D251","base\media\characters\ruth_dzeng.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.q303_paradise_iqbal","0x0000001D9393A4AD","base\media\characters\towfiq_iqbal.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.towfiq_iqbal","0x00000016D8B3AA4D","base\media\characters\towfiq_iqbal.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.trauma_team_female_narrator","0x000000254A513D42","base\media\characters\trauma_team_female_narrator.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.operator","0x00000012353921B6","base\media\characters\trauma_team_operator.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.trauma_team_operator","0x0000001E1B4799F8","base\media\characters\trauma_team_operator.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.unknown_voice","0x00000017B6E4042E","base\media\characters\trauma_team_operator.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.trauma_team_paramedic","0x0000001FD9A17538","base\media\characters\trauma_team_paramedic.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.trauma_team_pilot","0x0000001B36689D83","base\media\characters\trauma_team_pilot.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.ncart_annoucer","0x00000018540D41FB","base\media\characters\ziggy_q.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.q303_paradise_ziggy","0x0000001D1C32B709","base\media\characters\ziggy_q.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.ziggy_q","0x0000001111911A49","base\media\characters\ziggy_q.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","unsafe_quest_or_scene","Character.mws_arr_07_lost","0x000000197E762A5E","base\open_world\characters\lost__youngster_mb.ent","None","","None","","NPCType.Human","Factions.Animals","ReactionPresets.Ganger_Aggressive","Character.animals_bouncer1_melee1_baton_mb_inline4","humanoid","","","Animals;Big;Bouncer;Lvl1",false,false,false,true,true,false,"","Character.mws_arr_07_lost_inline0","Character.animals_bouncer1_melee1_baton_mb_inline2","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","unsafe_quest_or_scene","Character.cs_invisible_npc","0x0000001A2DE24E2B","base\open_world\city_scenes\templates\noncombat\cs_corp_suicide_live\cs_corp_suicide_live_invisible_npc.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.StreetStory","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.MoxWaitress","0x00000015223E57A7","base\open_world\community\watson\kabuki\entitties\lizzies_club_mox_waitress.ent","None","","None","","NPCType.Human","Factions.TheMox","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","unsafe_quest_or_scene","Character.dakota_smith","0x000000169B9EA956","base\open_world\fixers\dakota\characters\dakota_smith.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","unsafe_quest_or_scene","Character.dyno","0x0000000EF6797348","base\open_world\fixers\dyno\characters\dyno.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","unsafe_quest_or_scene","Character.muamar_reyes","0x000000167EEF6D0E","base\open_world\fixers\el_capitan\characters\muamar_reyes.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","unsafe_quest_or_scene","Character.Padre","0x0000000FA4DC4277","base\open_world\fixers\padre\characters\padre.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","unsafe_quest_or_scene","Character.reggie","0x000000103A16C103","base\open_world\fixers\reggie\characters\reggie.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","unsafe_quest_or_scene","Character.reggie_worker_ma","0x0000001AC0F64418","base\open_world\fixers\reggie\characters\reggie_coworker_ma_02.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","unsafe_quest_or_scene","Character.wakako_okada","0x000000166008CB00","base\open_world\fixers\wakako\characters\wakako_okada.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.mws_se1_01_man","0x00000018F7D3F6FC","base\open_world\mini_world_stories\badlands\se1\mws_se1_01\characters\mws_se1_01_men.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.mws_se1_01_woman","0x0000001AB32B4C44","base\open_world\mini_world_stories\badlands\se1\mws_se1_01\characters\mws_se1_01_women.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.mws_se5_01_burning_man","0x0000002040A03403","base\open_world\mini_world_stories\badlands\se5\mws_se5_01\characters\burning_man.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","unsafe_quest_or_scene","Character.mws_se5_02_run_away","0x0000001D1C059031","base\open_world\mini_world_stories\badlands\se5\mws_se5_02\characters\run_away.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Ganger_Aggressive","Character.generic_shotgun_fshotgun2_palica_ma_inline4","humanoid","","","Generic;Shotgun",false,false,false,true,true,false,"","Character.generic_shotgun_fshotgun2_palica_ma_inline0","Character.generic_shotgun_fshotgun2_palica_ma_inline2","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","unsafe_quest_or_scene","Character.mws_se5_03_enemy_boss","0x0000001FBC6BA6DF","base\open_world\mini_world_stories\badlands\se5\mws_se5_03\characters\mws_se5_03_boss.ent","None","","None","","NPCType.Human","Factions.Arasaka","ReactionPresets.NoReaction","ArchetypeData.GenericRangedT1","humanoid","","","Arasaka;Big;Lvl3;Tank",false,false,false,true,true,false,"","Character.arasaka_tank2_gunner2_defender_mb_rare_inline2","Character.arasaka_tank2_gunner2_defender_mb_rare_inline4","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","unsafe_quest_or_scene","Character.mws_se5_03_player","0x0000001B0E45FB74","base\open_world\mini_world_stories\badlands\se5\mws_se5_03\characters\mws_se5_03_player.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","","","None","Character.mws_se5_03_player_inline0","Player;Replacer","",false,false,false,true,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","johnny","tweakdb_ep1.bin"
"other_human_or_special","unsafe_quest_or_scene","Character.mws_se5_03_enemy_smasher","0x000000222DADEFE5","base\open_world\mini_world_stories\badlands\se5\mws_se5_03\characters\mws_se5_03_smasher.ent","None","","None","","NPCType.Human","Factions.Arasaka","ReactionPresets.NoReaction","ArchetypeData.GenericRangedT1","humanoid","","","Arasaka;Big;Lvl3;Tank",false,false,false,true,true,false,"","Character.arasaka_tank2_gunner2_defender_mb_rare_inline2","Character.arasaka_tank2_gunner2_defender_mb_rare_inline4","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.mws_cc_01_shock","0x000000199A4A62DF","base\open_world\mini_world_stories\city_center\mws_cc_01\characters\mws_cc_01_shock.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.mws_hey_02_woman","0x0000001A7224587F","base\open_world\mini_world_stories\heywood\mws_hey_02\characters\mws_hey_02.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.mws_hey_04_dj","0x000000179674A49D","base\open_world\mini_world_stories\heywood\mws_hey_04\characters\mws_hey_04_ent_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","Character.generic_merc_ranged2_copperhead_ma_inline4","humanoid","","","Generic;Grunt",false,false,false,true,true,false,"","Character.generic_merc_ranged2_copperhead_ma_inline0","Character.generic_merc_ranged2_copperhead_ma_inline2","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.mws_hey_04_mb","0x00000017496D97E6","base\open_world\mini_world_stories\heywood\mws_hey_04\characters\mws_hey_04_ent_mb.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Ganger_Aggressive","","humanoid","","","Big;Generic;Lvl3",false,false,false,true,true,false,"","Character.street_big_goon_short_range_m_hard_inline0","Character.street_big_goon_short_range_m_hard_inline2","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.mws_pac_01_the_puker","0x0000001E529E6A34","base\open_world\mini_world_stories\pacifica\mws_pac_01\characters\mws_pac_01_the_puker.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"other_human_or_special","candidate","Character.q305_homeless_melee","0x0000001D6D62CE1A","base\open_world\mini_world_stories\pacifica\mws_pac_05\characters\janitor.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Ganger_Aggressive","Character.generic_grunt_melee1_knife_ma_inline4","humanoid","","DoNotTriggerPrevention","Generic;Grunt",false,false,false,true,true,false,"","Character.generic_grunt_melee1_knife_ma_inline0","Character.generic_grunt_melee1_knife_ma_inline2","","","","None","None","tweakdb_ep1.bin"
